,tweet,label
183,"News Uttarakhand: Coronavirus, Covid-19 Vaccine Latest News Update: chinese company claims success in human trials – Covid-19 Vaccine Latest Update: कोरोना की दवा पर चीन से आई एक अच्छी खबर, 100 से ज्यादा दवाओं पर चल रहा काम https://t.co/LmR7UhbKIO",1
184,First childhood flu helps explain why virus hits some people harder than others: Researchers also report that travel-related screening for coronavirus will identify less than half of those infected https://t.co/8vE1LVWwPT,1
185,Additional COVID-19 Guidance for Caregivers of People Living with Dementia in Community Settings https://t.co/x6jY5nRUTd #FauciHero https://t.co/j4QE4mVHoK,1
186,COVID-19 a Reminder of the Challenge of Emerging Infectious Diseases https://t.co/RgXUt5OqEx,1
187,COVID-19: What Will Happen to Physician Income This Year? https://t.co/Jz93AlYaRc https://t.co/Dp7MBGWQZI,1
188,Portable lab you plug into your phone can diagnose illnesses like coronavirus https://t.co/R1oZzC4MMj,1
189,U.S. Hospital Beds Were Maxed Out Before Pandemic https://t.co/8tFsz8NQ3U https://t.co/nUUi5Z94mh,1
190,This issue affects all schools w/ significant at-risk student populations. At-risk students themselves continue to lag far behind other students in school performance. And studies show that their peers also underperform when they attend a school w/ a large % of at-risk students. https://t.co/6ZKEIlR8zb,1
191,"@definingdadbod There is a Meditation Guide in the Appendices in ""The Sniper Mind"". :)",1
192,Which Specialties Are at Highest Risk for Contracting COVID-19? https://t.co/PzIeZtFQ0A,1
193,"1/2 Thank God for the Doctor Wus of this world!
Doctor Wu Xiaohua launched a campaign to expose Ms. Shi’s work. Dr. Wu stated that ""Ms. Shi used laboratory animals to test the new virus, and one of those animals may have been the origin of the pandemic."" 
https://t.co/3I5ZILj45g",1
194,New Coronavirus May Be Cause of Viral Pneumonia Outbreak in China https://t.co/6lECitWMfu,1
195,Antibody Tests May Answer Public Health Questions https://t.co/pqyNJinasy via @WebMD https://t.co/itpilVl5nU,1
196,NIH clinical trial of remdesivir to treat #COVID-19 begins https://t.co/Wc85oaOG0c,1
197,If you have an immortal trophy send me a picture of your account with the pet equipped! https://t.co/x0hNlzaGfR,1
198,"Proper hand washing is an important step to help prevent the spread of illnesses, including coronavirus. https://t.co/MAYCOL5I0D",1
199,"¿ Cuanto puede durar el Virus del COVID-19 en el entorno?.
Fuente: New Coronavirus Stable for hours on Surfaces.
National Institutes of Health.
#PreveniresProteger.
@victortorres_mx @manuelaltavoz @ELCOCOO1 @JessiJauregui @arehc @daem92 @KarinthiaCotaL @nallelyaraujo @PCAhome . https://t.co/z4jvAURIIK",1
200,The 2019 novel coronavirus – what do we know so far? https://t.co/8LEOx5eTaX,1
201,"The number #Coronavirus cases goes up because of community spread in the absence of mitigation. Testing confirms it. It is now spreading as fast as April (yes death rate is lower). No plan, no future! #DumpTrump2020 #TrumpLies https://t.co/ZshyO5u9wP",1
202,WHO and UNICEF to partner on pandemic response through COVID-19 Solidarity Response Fund https://t.co/fwoamsebTW,1
203,😷 Can You Catch COVID-19 Through Your Eyes? - WebMD 👉 https://t.co/l1Oj518dWx 💊 #Medical #GroupZirigoza,1
204,COVID-19 Buttons and Badges | CDC https://t.co/yh3y4mvkDb,1
205,Social Media Toolkit https://t.co/t0pGqNsENA,1
206,"I’ve seen misleading and/or false information about how the coronavirus compares to prior pandemics.  Please keep in mind that the article is from March 12, so the coronavirus numbers are dated.

Here's How COVID-19 Compares to Past Outbreaks https://t.co/Swrc3xnAT0",1
207,How does COVID-19 spread? Does the virus live on clothing? https://t.co/94Z4ogHFH9 via @YouTube,1
208,Water Transmission and COVID-19 - What You Need to Know https://t.co/7u5SKBky6p #rivercountrynews,1
209,Children’s story book released to help children and young people cope with COVID-19 https://t.co/xYt2cgLOyI,1
210,@MonaPeaceGarden The eagle we use at work for rodent control,1
211,"Our new guest for #NKNow @jeongminnkim from @nknewsorg joins in the studio to discuss KJU’s disappareance, COVID-19 testing in North Korea &amp; preparations for October mass games https://t.co/AeL07MkC2A",1
212,"Thank you to our local grocery stores who are providing special shopping hours for our Anne Arundel County seniors and members of other at-risk populations. For a full list of stores in our area with specialized hours and other accommodations, visit https://t.co/80Zzcld6Fl https://t.co/7uCqgoAo5O",1
213,"FOR THE KIDS: @TempleTV is introducing a children's initiative that broadcasts media designed to help school-aged children learn outside of traditional classrooms, as well as assisting their parents or caregivers with at-home education. https://t.co/d1g2IxjDX4 https://t.co/fnuzP5rViM",1
214,Modes of transmission of virus causing COVID-19: implications for IPC precaution recommendations https://t.co/TgMuiOX6P7,1
215,"Do your emergency plans need to change due to #COVID19? Check @CDCgov &amp; make any necessary updates, including adding disinfectant &amp; cloth face coverings for everyone over 2 years old to preparedness kits.

Learn more about how to make a plan: https://t.co/TgwOwb5t5g

#SRQCountyES https://t.co/XN9gW0oc0X",1
216,"Big commercial labs given priority for coronavirus testing equipment by feds
https://t.co/q8BjRqfRtW",1
217,"Potential drug for preventing spread of SARS coronavirus-2 in humans has been reported by Infection Biologists from Germany.  
https://t.co/cDPl5fNjny
#covid19 #coronavirus #coronavirusupdate #infectiousdiseases #pandemic #epidemic https://t.co/Jk59uwIKVz",1
218,SARS-CoV-2: How a person's immune system defeated the virus #COVID19  https://t.co/KUl7wzLpvG,1
219,"Coronavirus update: A natural remedy may ‘help to reduce early symptoms' of COVID-19
https://t.co/0rdbvmpxbI",1
220,"Scientists are investigating whether searches for particular medical problems could be used to predict a second spike in cases of Covid-19.

https://t.co/3VhTaqrLPA",1
221,Know how COVID-19 is spread.  #StopTheSpread https://t.co/kepLiqL3En,1
222,#COPD and #smoking associated with higher #COVID-19 mortality https://t.co/JNtudqzXhh,1
223,"Remdesivir Now 'Standard of Care' for COVID-19, Fauci Says https://t.co/QtgCyqqkS7 via @medscape",1
224,USE OF CLOTH FACE COVERINGS TO HELP SLOW THE SPREAD OF COVID-19,1
225,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/Rf1WFKLGqH,1
226,Virus Found in Semen of COVID-19 Survivors – Is It Sexually Transmittable? - https://t.co/Kn2pDWU9Ro,1
227,Alternative Care Sites Selected for Virginia Case Surge Expected in May https://t.co/OJM4ktiVsd,1
228,"Bill Gates explains vaccine development and some promising candidates for #COVID__19 ""It might not be a perfect vaccine yet—and that’s okay."" https://t.co/TiYtR2QbbJ",1
229,StanfordEng: A mechanical engineer adapts a computational model of the brain to create a tool that can help policymakers assess how various interventions might affect the course of COVID-19. https://t.co/fThVvaTB4e https://t.co/rU28Em3zFM,1
230,"Just half of Americans say they'd get a COVID-19 vaccine if one is successfully created, an AP-NORC poll shows. 
https://t.co/zrI4oPVAXn",1
231,@jimkelly2006 When can we expect the result to be announced?,1
232,Higher Mortality Rate in Ventilated COVID-19 Patients https://t.co/athPSiGgof,1
233,@bgjsd @RoseAnnRabiolaM The problem is that we have private equity ownership extracting resources without investing in the quality of care.  We no doubt need more staffing at all levels.  But the model needs to change in most nursing homes.  Only a very few that anyone would want to live in.,1
234,How the coronavirus mutates and spreads  https://t.co/0r82ycQNyJ,1
235,"Resuming Business Toolkit now available from @CDCgov!
This new resource includes:
1) Restart Readiness Checklist
2) Worker Protection Tool
3) Employer Resources &amp; Communication Materials #COVID19 #ReturnToWork #ReopeningResponsibly  https://t.co/kozUsO97n3 https://t.co/8eNBohcQaa",1
236,Amazon To Change Time-Off Policy Instituted During #Coronavirus Outbreak : Coronavirus #Live #Updates - dineshr https://t.co/2LyBtJ2oh5,1
237,"""Obama asked to nearly double his own $40M outlay for epidemiology and laboratory capacity. Congress balked, but Obama left Trump with that $40M as a starting point. What did Trump do? In his 2020 budget, he asked Congress to cut that number to: Zero. Zilch. Nothing.""",1
238,@BondLifeSci researchers are partnering with the @MDC_online and @HealthyLivingMo to detect #COVID-19  in wastewater across Missouri to see if state mitigation efforts are working and provide early detection of an future spikes in a specific community. #MizzouResearch. https://t.co/OaZtyIoU2v,1
239,"📎 Damos respuesta a las preguntas más frecuentes sobre el #COVID19 

Si tienes dudas dirígete a @CCOOclm tu sindicato, te informamos y asesoramos

https://t.co/PIuIaumEG8",1
240,@RepKatiePorter I just watched you in action on @TheLastWord hand it to the @CDCgov Director. Bravo! #coronavirus #KatiePorter,1
241,"Atomic structures mapped in measles, mumps, flu and RSV https://t.co/pfJfj7kGcY",1
242,"💥MYTH BUSTER 💥
How effective are thermal scanners in detecting people infected with the new coronavirus?

Learn more 👇
https://t.co/xfGTf4GX3m

@WHO #coronavirus #COVID19 https://t.co/9mtULwFf6U",1
243,"Do you know what to do if you or someone in your house has #COVID19 symptoms?

What to do if you're sick: https://t.co/8JgdFhjVts
Caring for yourself at home: https://t.co/DvQuR2lyUY
Caring for someone in your house: https://t.co/plfVrDU2Yg
#StayHomeTexas #COVID19TX https://t.co/1wWqBzKVUW",1
244,"@gaye_gallops @realDonaldTrump @gatewaypundit U.S. up to 40K new cases per day

127,425 AMERICAN DEATHS

2,651,613 POSITIVE 

and Trump has surrendered

lacking the intelligence to open the country safely
refusing to listen to experts made us the worst case scenario for this virus in the world https://t.co/fePPA5bUR9",1
245,"COVID-19 treatment: New findings may bring researchers a step closer 
https://t.co/80NlNG9KM4 https://t.co/izGohFR4pF",1
246,Can we count on parents to help their children learn at home? - Evidence for Action https://t.co/9ubXx90Krr #education #learning #COVID19,1
247,The COVID-19 pandemic is causing a reduction in child vaccinations... here's the concerns associated with that... https://t.co/Z0YxrF1wsj #Covid_19 #COVID #coronavirus #childvaccinations #vaccinations https://t.co/EqqxnDXwO0,1
248,"COVID-19 virus can be transmitted in areas with hot and humid climates.
From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. #StayHome #Covid_19 https://t.co/hEPNIk9PZh",1
249,Talking with children about Coronavirus Disease 2019 https://t.co/JW5UitTtRl @CDCgov,1
250,"""Cleaning And Disinfecting Your Home; Everyday Steps and Extra Steps When Someone Is Sick https://t.co/7zf58FrErH $NNVC $INO $NVAX #coronavirus #covid19 #stopthespread""",1
251,COVID May Trigger 'Cytokine Storm' in Some Cases https://t.co/Ja067ytYuF from @WebMD. Sturgill explains the “Goldilocks” effect of our unprepared immune system for the novel COVID-19 She states this disease can have serious effects on anyone at any age. It’s not over! Stay home!,1
252,"Census data determines funding for schools, head start, free childcare programs, school lunches and child medical insurance. Participating in the #2020Census is critical for the future we want our children to see. Show them we care! Take the Census now https://t.co/S37SpkhfBw #IL https://t.co/YIAyZcweYE",1
